year,zone_id,province_id,province_name,region,zone_number,party_name,votes,vote_pct,rank,total_votes
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,รักษ์ผืนป่าประเทศไทย,227,0.23,13,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,เพื่อไทยพัฒนา,178,0.18,14,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,ไทยศรีวิไลย์,159,0.16,15,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,พลังปวงชนไทย,153,0.16,16,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,พลังศรัทธา,153,0.16,17,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,พลังครูไทย,133,0.14,18,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,ประชาชนปฏิรูป,126,0.13,19,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,ประชาชาติ,107,0.11,20,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,เพื่อชาติ,105,0.11,21,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,ครูไทยเพื่อประชาชน,75,0.08,22,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,ประชาภิวัฒน์,73,0.08,23,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,พลังสังคม,61,0.06,24,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,พลังชาติไทย,56,0.06,25,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,พลเมืองไทย,44,0.05,26,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,พลังประชาธิปไตย,44,0.05,27,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,ไทรักธรรม,38,0.04,28,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,เพื่อแผ่นดิน,37,0.04,29,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,ภาคีเครือข่ายไทย,34,0.04,30,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,ประชากรไทย,23,0.02,31,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,แผ่นดินธรรม,22,0.02,32,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,มหาชน,22,0.02,33,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,ประชาธรรมไทย,21,0.02,34,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,พลังรัก,20,0.02,35,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,เพื่อนไทย,0,0.00,36,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,ประชานิยม,0,0.00,37,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,ไทยรักษาชาติ,0,0.00,38,96995
2562,pv_41_z_1,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,กลาง,0,0.00,39,96995
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,เพื่อไทย,32587,32.93,1,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ภูมิใจไทย,24209,24.46,2,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,พลังประชารัฐ,17400,17.58,3,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,อนาคตใหม่,16857,17.03,4,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,เพื่อชาติ,1546,1.56,5,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,เสรีรวมไทย,1482,1.50,6,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ประชาธิปัตย์,891,0.90,7,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,เศรษฐกิจใหม่,498,0.50,8,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,แผ่นดินธรรม,396,0.40,9,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,เพื่อไทยพัฒนา,329,0.33,10,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,พลังไทยรักไทย,310,0.31,11,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ประชาชาติ,293,0.30,12,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ประชาชนปฏิรูป,291,0.29,13,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,รักษ์ผืนป่าประเทศไทย,247,0.25,14,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,รวมพลังประชาชาติไทย,228,0.23,15,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,พลังครูไทย,171,0.17,16,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ชาติไทยพัฒนา,133,0.13,17,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,พลังปวงชนไทย,120,0.12,18,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,พลังท้องถิ่นไท,110,0.11,19,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ชาติพัฒนา,108,0.11,20,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ไทยศรีวิไลย์,100,0.10,21,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,พลังสังคม,81,0.08,22,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,มหาชน,56,0.06,23,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,พลังชาติไทย,52,0.05,24,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ประชานิยม,50,0.05,25,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,พลังแผ่นดินทอง,50,0.05,26,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ภาคีเครือข่ายไทย,48,0.05,27,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,พลเมืองไทย,44,0.04,28,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ทางเลือกใหม่,44,0.04,29,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ประชาภิวัฒน์,43,0.04,30,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,พลังศรัทธา,40,0.04,31,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ไทรักธรรม,34,0.03,32,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,เพื่อแผ่นดิน,33,0.03,33,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ประชาธรรมไทย,23,0.02,34,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ประชาธิปไตยใหม่,21,0.02,35,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ประชากรไทย,18,0.02,36,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,กลาง,14,0.01,37,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,พลังประชาธิปไตย,12,0.01,38,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ไทยรักษาชาติ,0,0.00,39,98969
2562,pv_41_z_2,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ครูไทยเพื่อประชาชน,0,0.00,40,98969
2562,pv_41_z_3,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,3,เพื่อไทย,36728,40.87,1,89870
2562,pv_41_z_3,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,3,ภูมิใจไทย,24385,27.13,2,89870
2562,pv_41_z_3,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,3,อนาคตใหม่,13906,15.47,3,89870
2562,pv_41_z_3,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,3,พลังประชารัฐ,5722,6.37,4,89870
2562,pv_41_z_3,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,3,ประชาชาติ,1354,1.51,5,89870
2562,pv_41_z_3,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,3,เสรีรวมไทย,1259,1.40,6,89870
2562,pv_41_z_3,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,3,ประชาธิปัตย์,1118,1.24,7,89870
2562,pv_41_z_3,pv_41,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,3,เศรษฐกิจใหม่,788,0.88,8,89870
